MD,CALI,DEN_QI_EDIT,DT_QI_EDIT,GR,RT,IGR,VSH,porosity
9649,8.612902,2.219326,93.40001,24.78868,3.01779,0.036781685,0.008210731,0.28694386
9649.5,8.608727,2.229719,92.64998,26.1935,2.961096,0.043838841,0.009876593,0.280866082
9650,8.608727,2.24746,92.34999,24.02293,2.867134,0.032934917,0.007315307,0.270491228
9650.5,8.608727,2.263988,92.10001,23.84828,2.826395,0.032057558,0.007112316,0.260825731
9651,8.608727,2.250551,92,24.81545,2.792819,0.036916165,0.008242195,0.268683626
9651.5,8.608727,2.228483,92.10001,22.78441,2.756491,0.026713175,0.005885623,0.281588889
9652,8.604252,2.216163,92.30002,23.16199,2.718329,0.028609959,0.006319067,0.288793567
9652.5,8.583675,2.246989,92.34999,22.96646,2.707296,0.027627708,0.006094345,0.270766667
9653,8.631096,2.230353,92.29999,23.15697,2.656012,0.028584741,0.006313291,0.280495322
9653.5,8.644218,2.231309,92.60002,26.44268,2.639011,0.045090604,0.010175236,0.279936257
9654,8.642281,2.238509,92.59998,25.20528,2.715163,0.038874488,0.008701602,0.275725731
9654.5,8.644218,2.23697,93.09999,27.61324,2.606818,0.050970948,0.01159106,0.276625731
9655,8.671356,2.223835,92.95001,27.54861,2.608861,0.050646277,0.01151233,0.284307018
9655.5,8.671356,2.212709,93.25002,24.69883,2.437104,0.036330321,0.008105208,0.29081345
9656,8.671356,2.227421,94.29997,28.39964,2.180357,0.054921452,0.012554294,0.282209942
9656.5,8.678068,2.228362,94.99998,34.82464,2.071383,0.087197634,0.020800579,0.281659649
9657,8.67762,2.227231,96.09999,47.46374,2.168489,0.150690534,0.039157142,0.282321053
9657.5,8.680304,2.333389,95.65002,61.84714,2.111048,0.222945979,0.064027229,0.220240351
9658,8.694321,2.298055,97.49997,61.06436,2.521542,0.21901366,0.062551911,0.240903509
9658.5,8.733988,2.242837,97.19998,59.82272,2.938224,0.212776244,0.060242077,0.273194737
9659,8.810041,2.349821,95.5,73.06685,2.755658,0.279308531,0.086892811,0.210630994
9659.5,8.823759,2.384367,95.75,73.74001,2.551952,0.282690171,0.088372649,0.190428655
9660,8.845829,2.304205,95.69998,59.72953,2.785039,0.212308101,0.060070201,0.237307018
9660.5,8.719374,2.216,94.74997,57.49741,3.171387,0.201094979,0.056014432,0.288888889
9661,8.673594,2.2868,95.95,62.58857,2.789788,0.226670575,0.065438401,0.24748538
9661.5,8.652569,2.359687,95.50002,61.42877,2.864548,0.220844285,0.06323687,0.204861404
9662,8.665094,2.267298,95.24998,51.76823,2.481084,0.17231427,0.046123003,0.258890058
9662.5,8.671358,2.174348,96.10001,48.70679,2.076803,0.156935034,0.041129229,0.313246784
9663,8.74234,2.151836,99.60001,47.3694,1.953151,0.150216615,0.039008758,0.326411696
9663.5,8.796619,2.170451,100.45,44.69939,2.041551,0.136803739,0.034883114,0.315525731
9664,8.798708,2.188646,100.5,51.87032,2.142739,0.172827122,0.046292948,0.30488538
9664.5,8.832409,2.214976,100.5,58.42162,2.557781,0.205737776,0.057679588,0.289487719
9665,8.909353,2.298812,98.90001,61.58129,3.35367,0.221610473,0.063524508,0.240460819
9665.5,8.890564,2.388417,94.09999,70.69296,3.641986,0.267383223,0.081775434,0.188060234
9666,8.817495,2.382538,95.09999,77.34367,2.873019,0.300793266,0.096516733,0.191498246
9666.5,8.700436,2.286454,94.64999,53.46906,2.169882,0.180858441,0.048983673,0.247687719
9667,8.671356,2.202141,96.89999,50.77631,2.200931,0.16733133,0.044483379,0.296993567
9667.5,8.66927,2.214889,99.60001,54.13804,2.205328,0.184219082,0.050126137,0.289538596
9668,8.669121,2.281365,98.69998,56.88297,2.676937,0.198008321,0.054918313,0.250663743
9668.5,8.671356,2.356011,96.39998,75.74556,3.316208,0.292765112,0.092858389,0.207011111
9669,8.671356,2.379387,96,73.73222,3.680887,0.282651037,0.08835545,0.193340936
9669.5,8.683884,2.28974,96.39999,51.93552,3.452542,0.173154656,0.046401601,0.245766082
9670,8.794384,2.249796,97.04997,50.83051,2.666837,0.167603605,0.04457243,0.269125146
9670.5,8.798708,2.205232,98.09999,49.78679,2.255804,0.162360446,0.042868466,0.295185965
9671,8.836882,2.227871,97.39996,49.21576,2.392966,0.15949186,0.041945862,0.281946784
9671.5,8.852987,2.221388,95.80002,46.1469,2.645031,0.144075349,0.037102155,0.285738012
9672,8.859251,2.260194,94.29999,41.18256,2.732784,0.119136837,0.029661106,0.263044444
9672.5,8.903986,2.226372,94.09999,33.31699,2.951727,0.079623908,0.01880382,0.282823392
9673,8.846725,2.191993,93.75,34.34647,2.989679,0.084795532,0.020163077,0.30292807
9673.5,8.597542,2.208097,91.50002,33.22588,2.900712,0.079166215,0.018684391,0.293510526
9674,8.581587,2.281134,89.89998,31.72055,2.935315,0.071604144,0.016731322,0.25079883
9674.5,8.577412,2.270161,87.94998,29.69962,3.170222,0.061451941,0.014168151,0.257215789
9675,8.577412,2.2741,86.64999,26.90067,3.100384,0.047391331,0.010726646,0.254912281
9675.5,8.577412,2.260405,88.3,29.25663,2.671844,0.059226567,0.013615164,0.262921053
9676,8.577412,2.221791,90.44998,31.01386,2.513821,0.068054065,0.01582742,0.285502339
9676.5,8.604551,2.221859,90.80002,30.82088,2.470179,0.067084624,0.015582013,0.285462573
9677,8.624384,2.246351,90.79999,30.76679,2.586814,0.066812902,0.015513338,0.271139766
9677.5,8.665094,2.226936,90.39998,30.5019,2.833163,0.065482219,0.015177712,0.282493567
9678,8.689251,2.239739,88.69998,30.03842,2.868773,0.063153913,0.014593213,0.275006433
9678.5,8.617079,2.272389,88.14998,33.80487,2.906525,0.082074788,0.019445737,0.255912865
9679,8.577412,2.279241,87.54997,27.86895,3.149719,0.052255515,0.011903201,0.251905848
9679.5,8.577412,2.272791,86.69998,26.3009,3.156834,0.044378368,0.010005195,0.255677778
9680,8.585762,2.25711,87.65001,30.82949,2.816966,0.067127877,0.015592949,0.264847953
9680.5,8.631094,2.224224,89.14998,27.25116,2.510824,0.049152028,0.011150832,0.284079532
9681,8.640043,2.228963,90.59999,31.19939,2.334039,0.068986081,0.016063929,0.281308187
9681.5,8.640043,2.208571,91.29999,31.15687,2.264364,0.06877248,0.016009675,0.293233333
9682,8.640043,2.207876,91.45,34.04652,2.322376,0.083288724,0.01976518,0.293639766
9682.5,8.640043,2.219588,92.20001,28.93395,2.430971,0.057605575,0.013214342,0.286790643
9683,8.640043,2.190935,90.95,27.91858,2.696635,0.052504833,0.011963902,0.303546784
9683.5,8.626621,2.209871,90.89998,28.26686,2.88846,0.054254428,0.012390971,0.292473099
9684,8.660919,2.2378,89.79997,28.17653,2.957425,0.053800652,0.012280022,0.276140351
9684.5,8.669121,2.242258,88.55,30.29914,2.998733,0.064463648,0.01492158,0.273533333
9685,8.671356,2.268478,88.29999,32.14539,3.06105,0.07373834,0.017278693,0.2582
9685.5,8.662411,2.275448,87.64999,33.56501,2.974268,0.080869844,0.019129643,0.254123977
9686,8.564886,2.2711,87.80002,27.59512,2.790471,0.050879922,0.011568981,0.256666667
9686.5,8.55728,2.257736,88,24.66184,2.759049,0.036144501,0.008061801,0.264481871
9687,8.562798,2.2378,87.55,28.41796,2.752283,0.055013483,0.01257685,0.276140351
9687.5,8.572939,2.257685,86.94997,26.88235,2.884252,0.0472993,0.010704527,0.264511696
9688,8.577412,2.280443,85,28.40761,3.146837,0.05496149,0.012564106,0.251202924
9688.5,8.577412,2.30829,82.60001,29.49238,3.349945,0.060410864,0.013909059,0.234918129
9689,8.577412,2.326485,81.84999,27.87166,3.451255,0.052269129,0.011906514,0.224277778
9689.5,8.558622,2.309672,81.69997,24.09853,3.288271,0.033314696,0.007403317,0.234109942
9690,8.546095,2.296897,82.44998,23.78337,3.033784,0.03173148,0.007036989,0.241580702
9690.5,8.548182,2.306777,84.00002,20.90415,2.989415,0.017267632,0.003758287,0.235802924
9691,8.546095,2.26864,84.5,25.08964,2.979657,0.038293567,0.008565082,0.258105263
9691.5,8.55027,2.250249,85.89999,24.33859,2.802211,0.034520645,0.007683352,0.268860234
9692,8.552805,2.261573,88.09999,25.65411,2.589419,0.041129199,0.009233406,0.262238012
9692.5,8.548182,2.230509,88.59999,26.56224,2.554718,0.045691218,0.01031887,0.280404094
9693,8.546095,2.25213,88.99998,27.05085,2.491463,0.048145765,0.010908169,0.267760234
9693.5,8.548182,2.259869,89.2,26.7536,2.400967,0.04665252,0.010549222,0.263234503
9694,8.546095,2.249449,89.39999,28.20067,2.421744,0.05392192,0.01230966,0.26932807
9694.5,8.546095,2.221643,89.25002,29.16663,2.412352,0.05877445,0.013503201,0.285588889
9695,8.546095,2.217537,90.3,29.508,2.491732,0.060489332,0.013928563,0.287990058
9695.5,8.546095,2.233908,90.69998,27.95099,2.567165,0.052667645,0.012003563,0.278416374
9696,8.546095,2.218087,90.40002,27.77209,2.532341,0.051768936,0.011784844,0.287668421
9696.5,8.548182,2.236605,90.19998,26.14331,2.625241,0.04358671,0.009816556,0.276839181
9697,8.555042,2.254051,90.10002,26.73553,2.578779,0.046561745,0.010527446,0.266636842
9697.5,8.577412,2.238372,90.10001,24.18628,2.641024,0.033755511,0.007505579,0.275805848
9698,8.577412,2.227518,90.3,26.75876,2.657346,0.046678442,0.010555442,0.282153216
9698.5,8.577412,2.24165,90.74998,28.36477,2.70431,0.054746282,0.012511376,0.273888889
9699,8.577412,2.227313,90.79999,26.60989,2.731535,0.045930589,0.010376176,0.282273099
9699.5,8.577412,2.233193,90.55,30.35802,2.781897,0.064759433,0.01499589,0.278834503
9700,8.577412,2.236088,90.24998,24.01483,2.752855,0.032894227,0.007305883,0.27714152
9700.5,8.577412,2.260926,89.39999,24.29277,2.741131,0.034290467,0.007629835,0.262616374
9701,8.577412,2.25615,89.45,25.6538,2.775826,0.041127642,0.009233038,0.265409357
9701.5,8.577412,2.276421,89.84998,25.50545,2.772502,0.040382401,0.009056923,0.253554971
9702,8.570702,2.288872,88.29999,27.39851,2.757031,0.049892245,0.011329737,0.246273684
9702.5,8.546095,2.289209,87.84999,23.85464,2.677595,0.032089507,0.0071197,0.246076608
9703,8.5282,2.287957,88.55,24.66809,2.711796,0.036175898,0.008069134,0.246808772
9703.5,8.483465,2.287852,89.39999,34.40374,2.778598,0.08508323,0.020239223,0.246870175
9704,8.501358,2.313062,90.29999,29.58018,2.865168,0.06085193,0.014018742,0.232127485
9704.5,8.604551,2.35282,90.25002,28.89355,3.467268,0.057402624,0.013164276,0.208877193
9705,8.650482,2.26927,90.60001,27.54451,3.568154,0.050625681,0.011507338,0.257736842
9705.5,8.644516,2.257664,90.2,25.5686,3.090523,0.040699637,0.009131851,0.264523977
9706,8.600376,2.236373,89.70001,26.3238,2.964863,0.044493407,0.010032638,0.276974854
9706.5,8.541622,2.255777,89,26.51085,2.83318,0.045433058,0.010257106,0.265627485
9707,8.533569,2.228074,87.94998,27.29048,2.721126,0.049349553,0.011198539,0.28182807
9707.5,8.54192,2.208931,88.7,27.42132,2.740303,0.050006832,0.011357462,0.293022807
9708,8.577412,2.199253,89.59998,24.86479,2.759791,0.037164026,0.008300213,0.298682456
9708.5,8.577412,2.21043,91.2,25.27088,2.752661,0.039204032,0.008779138,0.292146199
9709,8.577412,2.237758,90.5,25.43377,2.772797,0.040022315,0.008971948,0.276164912
9709.5,8.577412,2.227037,89.75002,28.10452,2.743385,0.053438908,0.012191668,0.282434503
9710,8.577412,2.244056,89.69998,26.83878,2.738878,0.047080425,0.010651942,0.272481871
9710.5,8.577412,2.222006,88.79997,26.57559,2.704765,0.045758282,0.010334922,0.285376608
9711,8.577412,2.247076,88.54997,26.78184,2.703329,0.046794385,0.010583265,0.270715789
9711.5,8.577412,2.243458,88.8,26.00354,2.590197,0.042884571,0.009649568,0.272831579
9712,8.5795,2.244779,88.59998,23.50204,2.548379,0.03031821,0.006711238,0.272059064
9712.5,8.581886,2.254948,89.25,29.2598,2.754036,0.059242492,0.01361911,0.266112281
9713,8.577412,2.244607,89.2,27.41204,2.6347,0.049960214,0.011346181,0.272159649
9713.5,8.577412,2.221581,89.19997,26.27448,2.566597,0.044245647,0.009973543,0.285625146
9714,8.577412,2.244376,89.54999,27.22365,2.523229,0.049013831,0.011117468,0.272294737
9714.5,8.577412,2.238572,89.19998,27.29578,2.266171,0.049376178,0.011204971,0.275688889
9715,8.577412,2.258555,89.05,27.84045,2.103783,0.052112344,0.01186836,0.264002924
9715.5,8.575325,2.265323,87.59999,28.99977,2.085818,0.057936223,0.013295966,0.260045029
9716,8.577412,2.258068,87.19998,26.29106,2.132195,0.044328937,0.009993405,0.264287719
9716.5,8.558622,2.263566,87.34998,36.89448,2.004232,0.097595537,0.023605859,0.261072515
9717,8.546095,2.226737,89.10001,36.78743,1.947971,0.097057769,0.023458931,0.282609942
9717.5,8.548182,2.237369,88.84999,35.9863,2.018622,0.093033268,0.022365776,0.276392398
9718,8.548182,2.253859,89.54999,32.78804,1.942115,0.076966712,0.01811241,0.266749123
9718.5,8.546095,2.236991,90.29999,39.44334,2.131646,0.110399813,0.027164741,0.27661345
9719,8.546095,2.226242,89.45,39.19362,2.507979,0.109145337,0.026810879,0.282899415
9719.5,8.523727,2.220372,90.29999,31.31419,2.995243,0.069562782,0.016210556,0.286332164
9720,8.54192,2.213024,89.49998,28.84465,3.156713,0.057156973,0.013103711,0.29062924
9720.5,8.621252,2.17354,89.8,27.44247,3.176619,0.05011308,0.011383177,0.313719298
9721,8.669121,2.240379,89.89996,27.70084,2.891497,0.051411009,0.011697876,0.274632164
9721.5,8.5795,2.221599,90.54999,30.55585,2.915894,0.065753238,0.015245976,0.28561462
9722,8.51478,2.226633,90.45,22.9343,3.215796,0.027466151,0.006057437,0.28267076
9722.5,8.51478,2.256191,88.89999,26.90543,3.147457,0.047415243,0.010732394,0.26538538
9723,8.523132,2.241404,87.8,25.35034,3.172856,0.039603201,0.008873143,0.274032749
9723.5,8.575174,2.243915,86.90001,27.60331,2.934134,0.050921064,0.01157896,0.272564327
9724,8.619911,2.268693,87.10001,25.14925,2.777367,0.03859302,0.00863543,0.258074269
9724.5,8.637955,2.264804,86.94998,24.73474,2.767923,0.036510716,0.008147367,0.260348538
9725,8.575174,2.248816,86.39999,26.32204,3.120312,0.044484566,0.010030529,0.269698246
9725.5,8.544008,2.26957,85.8,24.77683,3.087177,0.036722157,0.008196807,0.257561404
9726,8.51478,2.316141,85.24998,25.46235,3.003252,0.040165887,0.00900582,0.230326901
9726.5,8.532675,2.281916,84.20001,24.65548,2.925416,0.036112551,0.00805434,0.25034152
9727,8.608728,2.299664,83.2,25.39023,2.839917,0.03980359,0.008920371,0.239962573
9727.5,8.729813,2.315604,83.20003,25.8394,2.747631,0.042060009,0.009453848,0.230640936
9728,8.841356,2.306307,84.70001,26.13485,2.828429,0.043544211,0.00980644,0.236077778
9728.5,8.70476,2.27931,86.04999,25.64796,2.6574,0.041098304,0.009226098,0.251865497
9729,8.590832,2.267529,85.20001,25.14142,2.583369,0.038553685,0.008626186,0.258754971
9729.5,8.548182,2.270143,85.89999,24.51237,2.644729,0.035393634,0.007886611,0.257226316
9730,8.548182,2.271423,86.2,26.01465,2.547837,0.042940383,0.009662831,0.256477778
9730.5,8.55057,2.294769,85.89998,26.2372,2.629827,0.044058369,0.009928898,0.242825146
9731,8.55862,2.275751,85.45001,26.71699,2.757168,0.046468609,0.010505109,0.253946784
9731.5,8.577412,2.309448,85.19998,31.32382,2.718937,0.069611159,0.016222866,0.234240936
9732,8.569061,2.305182,85.09998,24.84216,2.731488,0.037050344,0.008273598,0.236735673
9732.5,8.539385,2.308359,85.19997,23.73759,2.789263,0.031501503,0.0069839,0.234877778
9733,8.51478,2.308447,84.14999,30.76279,2.822998,0.066792808,0.015508262,0.234826316
9733.5,8.519255,2.323282,83.09999,22.35072,2.787553,0.02453452,0.005390361,0.226150877
9734,8.535658,2.306044,82.05,28.23374,2.751683,0.054088048,0.012350276,0.236231579
9734.5,8.546095,2.300803,81.89999,27.50929,2.634455,0.050448752,0.011464464,0.239296491
9735,8.546095,2.301516,82.2,27.88092,2.579787,0.052315646,0.011917837,0.238879532
9735.5,8.552805,2.294689,82.55,27.20716,2.551615,0.048930993,0.011097475,0.24287193
9736,8.573236,2.298662,83.10002,28.99614,2.427741,0.057917988,0.013291463,0.240548538
9736.5,8.577412,2.321883,83.3,30.71307,2.510775,0.066543038,0.01544518,0.226969006
9737,8.5795,2.317096,82.64999,26.04129,2.696174,0.04307421,0.00969464,0.229768421
9737.5,8.577412,2.334579,82.60001,24.97177,2.848673,0.037701444,0.008426138,0.219544444
9738,8.575325,2.334052,82.79997,24.78207,3.257003,0.03674848,0.008202964,0.219852632
9738.5,8.572939,2.309788,82.2,22.92327,3.370907,0.027410742,0.006044783,0.234042105
9739,8.581587,2.277154,82.90001,23.2326,3.306226,0.028964671,0.006400359,0.253126316
9739.5,8.723551,2.281553,83.3,23.77432,3.110738,0.031686017,0.007026492,0.250553801
9740,8.798857,2.286674,83.39998,25.6411,2.921489,0.041063843,0.009217947,0.247559064
9740.5,8.794533,2.298191,83,26.68065,2.757792,0.046286054,0.010461341,0.240823977
9741,8.783199,2.27246,81.95001,25.94421,2.775903,0.042586525,0.009578775,0.255871345
9741.5,8.74234,2.310383,82.69998,25.88029,2.852514,0.042265421,0.009502567,0.233694152
9742,8.519253,2.298991,82.7,25.22877,2.959348,0.038992491,0.008729359,0.24035614
9742.5,8.489727,2.311798,82.59999,25.51964,2.894566,0.040453685,0.009073754,0.232866667
9743,8.485701,2.307132,82.95,24.62116,2.965873,0.035940144,0.008014087,0.235595322
9743.5,8.489727,2.29734,82.79999,24.6517,2.962986,0.036093562,0.008049905,0.241321637
9744,8.487938,2.281363,82.45,22.39604,2.926562,0.024762186,0.005441986,0.250664912
9744.5,8.493904,2.308708,83.14996,22.84014,2.892429,0.026993136,0.005949466,0.234673684
9745,8.487938,2.293958,84.19997,25.25189,2.749881,0.039108635,0.008756686,0.243299415
9745.5,8.489727,2.275316,85.10001,23.95724,2.626038,0.032604921,0.007238904,0.25420117
9746,8.485701,2.305252,85.3,25.86018,2.584807,0.042164398,0.009478603,0.236694737
9746.5,8.48764,2.269834,85.09999,26.2646,2.674079,0.044196014,0.009961709,0.257407018
9747,8.510307,2.274871,85.09999,28.92628,2.682474,0.057567044,0.013204835,0.254461404
9747.5,8.537745,2.276585,85.05,24.95811,2.744212,0.037632822,0.008410049,0.253459064
9748,8.570702,2.252244,84.70001,26.17575,2.707217,0.043749673,0.009855356,0.267693567
9748.5,8.598289,2.269925,84.59998,27.13212,2.671208,0.048554027,0.011006547,0.257353801
9749,8.602016,2.283241,83.99998,23.7001,2.720986,0.031313171,0.006940448,0.249566667
9749.5,8.483465,2.291368,83.89998,25.55649,2.965008,0.040638802,0.009117477,0.244814035
9750,8.46557,2.311055,83.35002,26.08808,2.894444,0.043309261,0.009750535,0.23330117
9750.5,8.48764,2.268293,83.24997,28.06917,2.838558,0.053261326,0.012148324,0.258308187
9751,8.575174,2.293231,83.2,28.04521,2.84612,0.053140962,0.012118957,0.243724561
9751.5,8.65048,2.320667,83.34999,27.92467,2.927294,0.052535426,0.011971353,0.227680117
9752,8.671356,2.291794,82.90002,26.82071,2.957935,0.04698965,0.010630142,0.244564912
9752.5,8.504343,2.315144,83.10001,25.15442,2.884371,0.038618991,0.008641534,0.230909942
9753,8.483465,2.284435,83.94998,24.65991,2.824742,0.036134805,0.008059537,0.248868421
9753.5,8.481377,2.314628,84.24998,25.59772,2.660341,0.040845922,0.009166422,0.231211696
9754,8.537148,2.287541,84.69998,30.20367,2.634587,0.063984051,0.014801211,0.247052047
9754.5,8.598289,2.304913,85.59999,28.63322,2.616483,0.056094848,0.012842283,0.236892982
9755,8.589937,2.273356,85.29997,29.37033,2.779125,0.059797743,0.013756795,0.255347368
9755.5,8.572939,2.282611,85.29999,29.71597,2.62484,0.061534076,0.014188621,0.249935088
9756,8.548182,2.270682,86.2,27.7586,2.520336,0.051701168,0.011768372,0.256911111
9756.5,8.559515,2.246571,87.79999,29.74328,2.350798,0.061671268,0.014222823,0.271011111
9757,8.577412,2.223372,88.7,28.25795,2.132543,0.054209668,0.012380022,0.284577778
9757.5,8.577412,2.228486,89.3,30.19338,2.02949,0.063932359,0.014788246,0.281587135
9758,8.577412,2.235079,88.89998,26.66368,2.172153,0.046200805,0.010440909,0.277731579
9758.5,8.575174,2.276958,87.90001,28.78162,2.341752,0.05684034,0.013025701,0.253240936
9759,8.552359,2.270611,87.20001,28.6684,2.595991,0.056271576,0.012885733,0.256952632
9759.5,8.569059,2.265189,85.79999,28.87881,2.601944,0.057328577,0.013146016,0.260123392
9760,8.577412,2.273892,84.99998,31.52553,2.758463,0.070624455,0.016481056,0.255033918
9760.5,8.577412,2.293727,83.95003,29.21873,2.812284,0.059036175,0.013567999,0.243434503
